"Season","Week","DateTime","Away","Away.Pts","Away.Yds","Away.TOs","Home","Home.Pts","Home.Yds","Home.TOs","Home.Spread","Game.Spread","Game.Total"
2018,13,2018-12-02 13:00:00,"DEN",24,361,1,"CIN",10,313,3,14,14,34
2018,13,2018-12-02 13:00:00,"IND",0,265,2,"JAC",6,211,1,-6,6,6
2018,13,2018-12-02 13:00:00,"LAR",30,344,2,"DET",16,310,2,14,14,46
2018,13,2018-12-02 16:05:00,"KC",40,469,1,"LV",33,442,3,7,7,73
2018,13,2018-12-02 16:05:00,"NYJ",22,280,1,"TEN",26,403,1,-4,4,48
2018,13,2018-12-02 16:25:00,"MIN",10,278,2,"NE",24,471,1,-14,14,34
2018,13,2018-12-02 16:25:00,"SF",16,452,3,"SEA",43,331,0,-27,27,59
2018,13,2018-12-02 20:20:00,"LAC",33,371,0,"PIT",30,336,1,3,3,63
2018,13,2018-12-03 20:15:00,"WAS",13,235,1,"PHI",28,436,1,-15,15,41
2018,14,2018-12-06 20:20:00,"JAC",9,255,1,"TEN",30,426,1,-21,21,39
2018,14,2018-12-09 13:00:00,"ATL",20,344,2,"GB",34,300,0,-14,14,54
2018,14,2018-12-09 13:00:00,"BAL",24,321,1,"KC",27,442,1,-3,3,51
2018,14,2018-12-09 13:00:00,"CAR",20,393,1,"CLE",26,348,2,-6,6,46
2018,14,2018-12-09 13:00:00,"IND",24,436,1,"HOU",21,315,0,3,3,45
2018,14,2018-12-09 13:00:00,"NE",33,421,0,"MIA",34,412,0,-1,1,67
2018,14,2018-12-09 13:00:00,"NO",28,298,2,"TB",14,279,1,14,14,42
2018,14,2018-12-09 13:00:00,"NYG",40,402,1,"WAS",16,288,3,24,24,56
2018,14,2018-12-09 13:00:00,"NYJ",27,248,2,"BUF",23,368,3,4,4,50
2018,14,2018-12-09 16:05:00,"CIN",21,295,0,"LAC",26,288,0,-5,5,47
2018,14,2018-12-09 16:05:00,"DEN",14,274,0,"SF",20,389,1,-6,6,34
2018,14,2018-12-09 16:25:00,"DET",17,218,1,"ARI",3,279,1,14,14,20
2018,14,2018-12-09 16:25:00,"PHI",23,256,1,"DAL",29,576,3,-6,6,52
2018,14,2018-12-09 16:25:00,"PIT",21,340,1,"LV",24,354,1,-3,3,45
2018,14,2018-12-09 20:20:00,"LAR",6,214,4,"CHI",15,294,3,-9,9,21
2018,14,2018-12-10 20:15:00,"MIN",7,276,1,"SEA",21,274,1,-14,14,28
2018,15,2018-12-13 20:20:00,"LAC",29,407,2,"KC",28,294,0,1,1,57
2018,15,2018-12-15 16:30:00,"HOU",29,286,0,"NYJ",22,318,1,7,7,51
2018,15,2018-12-15 20:20:00,"CLE",17,309,2,"DEN",16,270,2,1,1,33
2018,15,2018-12-16 13:00:00,"ARI",14,253,3,"ATL",40,435,0,-26,26,54
2018,15,2018-12-16 13:00:00,"DAL",0,292,1,"IND",23,370,1,-23,23,23
2018,15,2018-12-16 13:00:00,"DET",13,313,0,"BUF",14,312,0,-1,1,27
2018,15,2018-12-16 13:00:00,"GB",17,323,1,"CHI",24,332,1,-7,7,41
2018,15,2018-12-16 13:00:00,"MIA",17,193,0,"MIN",41,418,1,-24,24,58
2018,15,2018-12-16 13:00:00,"LV",16,297,2,"CIN",30,294,1,-14,14,46
2018,15,2018-12-16 13:00:00,"TB",12,241,1,"BAL",20,370,2,-8,8,32
2018,15,2018-12-16 13:00:00,"TEN",17,301,0,"NYG",0,260,2,17,17,17
2018,15,2018-12-16 13:00:00,"WAS",16,245,0,"JAC",13,192,2,3,3,29
2018,15,2018-12-16 16:05:00,"SEA",23,385,0,"SF",26,351,1,-3,3,49
2018,15,2018-12-16 16:25:00,"NE",10,368,1,"PIT",17,376,2,-7,7,27
2018,15,2018-12-16 20:20:00,"PHI",30,381,1,"LAR",23,407,3,7,7,53
2018,15,2018-12-17 20:15:00,"NO",12,346,2,"CAR",9,247,2,3,3,21
2018,16,2018-12-22 16:30:00,"WAS",16,292,2,"TEN",25,291,0,-9,9,41
2018,16,2018-12-22 20:20:00,"BAL",22,361,1,"LAC",10,198,3,12,12,32
2018,16,2018-12-23 13:00:00,"ATL",24,427,2,"CAR",10,436,4,14,14,34
2018,16,2018-12-23 13:00:00,"BUF",12,289,3,"NE",24,390,3,-12,12,36
2018,16,2018-12-23 13:00:00,"CIN",18,209,0,"CLE",26,493,0,-8,8,44
2018,16,2018-12-23 13:00:00,"GB",44,540,1,"NYJ",38,370,0,6,6,82
2018,16,2018-12-23 13:00:00,"HOU",30,371,1,"PHI",32,519,3,-2,2,62
2018,16,2018-12-23 13:00:00,"JAC",17,244,1,"MIA",7,183,2,10,10,24
2018,16,2018-12-23 13:00:00,"MIN",27,340,0,"DET",9,223,0,18,18,36
2018,16,2018-12-23 13:00:00,"NYG",27,392,1,"IND",28,402,1,-1,1,55
2018,16,2018-12-23 13:00:00,"TB",20,383,2,"DAL",27,232,0,-7,7,47
2018,16,2018-12-23 16:05:00,"CHI",14,325,2,"SF",9,279,1,5,5,23
2018,16,2018-12-23 16:05:00,"LAR",31,461,1,"ARI",9,263,0,22,22,40
2018,16,2018-12-23 16:25:00,"PIT",28,429,2,"NO",31,370,1,-3,3,59
2018,16,2018-12-23 20:20:00,"KC",31,419,2,"SEA",38,464,0,-7,7,69
2018,16,2018-12-24 20:15:00,"DEN",14,300,2,"LV",27,273,0,-13,13,41
2018,17,2018-12-30 13:00:00,"ATL",34,489,1,"TB",32,433,1,2,2,66
2018,17,2018-12-30 13:00:00,"CAR",33,374,0,"NO",14,294,1,19,19,47
2018,17,2018-12-30 13:00:00,"DAL",36,419,1,"NYG",35,441,2,1,1,71
2018,17,2018-12-30 13:00:00,"DET",31,402,0,"GB",0,175,1,31,31,31
2018,17,2018-12-30 13:00:00,"JAC",3,119,2,"HOU",20,342,1,-17,17,23
2018,17,2018-12-30 13:00:00,"MIA",17,225,4,"BUF",42,381,1,-25,25,59
2018,17,2018-12-30 13:00:00,"NYJ",3,239,3,"NE",38,375,0,-35,35,41
2018,17,2018-12-30 16:25:00,"ARI",24,198,2,"SEA",27,291,1,-3,3,51
2018,17,2018-12-30 16:25:00,"CHI",24,332,0,"MIN",10,164,0,14,14,34
2018,17,2018-12-30 16:25:00,"CIN",13,196,0,"PIT",16,343,1,-3,3,29
2018,17,2018-12-30 16:25:00,"CLE",24,426,3,"BAL",26,463,1,-2,2,50
2018,17,2018-12-30 16:25:00,"LAC",23,276,4,"DEN",9,370,4,14,14,32
2018,17,2018-12-30 16:25:00,"LV",3,292,4,"KC",35,409,1,-32,32,38
2018,17,2018-12-30 16:25:00,"PHI",24,360,1,"WAS",0,89,1,24,24,24
2018,17,2018-12-30 16:25:00,"SF",32,391,4,"LAR",48,377,0,-16,16,80
2018,17,2018-12-30 20:20:00,"IND",33,436,2,"TEN",17,258,3,16,16,50
2018,101,2019-01-05 16:35:00,"IND",21,422,1,"HOU",7,322,1,14,14,28
2018,101,2019-01-05 20:15:00,"SEA",22,299,0,"DAL",24,380,1,-2,2,46
2018,101,2019-01-06 13:05:00,"LAC",23,243,1,"BAL",17,229,3,6,6,40
2018,101,2019-01-06 16:40:00,"PHI",16,300,2,"CHI",15,356,0,1,1,31
2018,102,2019-01-12 16:35:00,"IND",13,266,1,"KC",31,433,1,-18,18,44
2018,102,2019-01-12 20:15:00,"DAL",22,308,0,"LAR",30,459,0,-8,8,52
2018,102,2019-01-13 13:05:00,"LAC",28,335,2,"NE",41,498,0,-13,13,69
2018,102,2019-01-13 16:40:00,"PHI",14,250,2,"NO",20,420,1,-6,6,34
2018,103,2019-01-20 15:05:00,"LAR",26,378,1,"NO",23,290,1,3,3,49
2018,103,2019-01-20 18:40:00,"NE",37,524,2,"KC",31,290,0,6,6,68
2018,104,2019-02-03 18:30:00,"LAR",3,260,1,"NE",13,407,1,-10,10,16
2019,1,2019-09-05 20:20:00,"GB",10,213,0,"CHI",3,254,1,7,7,13
2019,1,2019-09-08 13:00:00,"ATL",12,345,3,"MIN",28,269,0,-16,16,40
2019,1,2019-09-08 13:00:00,"BAL",59,643,0,"MIA",10,200,3,49,49,69
2019,1,2019-09-08 13:00:00,"BUF",17,370,4,"NYJ",16,223,1,1,1,33
2019,1,2019-09-08 13:00:00,"KC",40,491,0,"JAC",26,428,2,14,14,66
2019,1,2019-09-08 13:00:00,"LAR",30,349,1,"CAR",27,343,3,3,3,57
2019,1,2019-09-08 13:00:00,"TEN",43,339,0,"CLE",13,346,3,30,30,56
2019,1,2019-09-08 13:00:00,"WAS",27,398,0,"PHI",32,436,0,-5,5,59
2019,1,2019-09-08 16:05:00,"CIN",20,429,3,"SEA",21,232,1,-1,1,41
2019,1,2019-09-08 16:05:00,"IND",24,376,0,"LAC",30,435,2,-6,6,54
2019,1,2019-09-08 16:25:00,"DET",27,477,2,"ARI",27,387,1,0,0,54
2019,1,2019-09-08 16:25:00,"NYG",17,470,2,"DAL",35,494,0,-18,18,52
2019,1,2019-09-08 16:25:00,"SF",31,256,2,"TB",17,295,4,14,14,48
2019,1,2019-09-08 20:20:00,"PIT",3,308,1,"NE",33,465,0,-30,30,36
2019,1,2019-09-09 19:10:00,"HOU",28,414,1,"NO",30,510,1,-2,2,58
2019,1,2019-09-09 22:20:00,"DEN",16,344,0,"LV",24,357,0,-8,8,40
2019,2,2019-09-12 20:20:00,"TB",20,289,0,"CAR",14,352,1,6,6,34
2019,2,2019-09-15 13:00:00,"ARI",17,349,0,"BAL",23,440,0,-6,6,40
2019,2,2019-09-15 13:00:00,"BUF",28,388,0,"NYG",14,370,2,14,14,42
2019,2,2019-09-15 13:00:00,"DAL",31,474,1,"WAS",21,255,0,10,10,52
2019,2,2019-09-15 13:00:00,"IND",19,288,2,"TEN",17,243,0,2,2,36
2019,2,2019-09-15 13:00:00,"JAC",12,281,1,"HOU",13,263,0,-1,1,25
2019,2,2019-09-15 13:00:00,"LAC",10,424,2,"DET",13,339,2,-3,3,23
2019,2,2019-09-15 13:00:00,"MIN",16,421,4,"GB",21,335,2,-5,5,37
2019,2,2019-09-15 13:00:00,"NE",43,379,1,"MIA",0,184,4,43,43,43
2019,2,2019-09-15 13:00:00,"SF",41,571,1,"CIN",17,316,1,24,24,58
2019,2,2019-09-15 13:00:00,"SEA",28,425,2,"PIT",26,261,1,2,2,54
2019,2,2019-09-15 16:05:00,"KC",28,467,1,"LV",10,307,2,18,18,38
2019,2,2019-09-15 16:25:00,"CHI",16,273,0,"DEN",14,372,1,2,2,30
2019,2,2019-09-15 16:25:00,"NO",9,244,1,"LAR",27,380,1,-18,18,36
2019,2,2019-09-15 20:20:00,"PHI",20,286,3,"ATL",24,367,3,-4,4,44
2019,2,2019-09-16 20:15:00,"CLE",23,375,1,"NYJ",3,262,1,20,20,26
2019,3,2019-09-19 20:20:00,"TEN",7,340,1,"JAC",20,292,0,-13,13,27
2019,3,2019-09-22 13:00:00,"ATL",24,397,1,"IND",27,379,0,-3,3,51
2019,3,2019-09-22 13:00:00,"BAL",28,452,0,"KC",33,503,0,-5,5,61
2019,3,2019-09-22 13:00:00,"CIN",17,306,4,"BUF",21,416,2,-4,4,38
2019,3,2019-09-22 13:00:00,"DEN",16,310,3,"GB",27,312,0,-11,11,43
2019,3,2019-09-22 13:00:00,"DET",27,287,0,"PHI",24,373,2,3,3,51
2019,3,2019-09-22 13:00:00,"MIA",6,283,1,"DAL",31,476,1,-25,25,37
2019,3,2019-09-22 13:00:00,"NYJ",14,105,1,"NE",30,381,2,-16,16,44
2019,3,2019-09-22 13:00:00,"LV",14,302,1,"MIN",34,385,0,-20,20,48
2019,3,2019-09-22 16:05:00,"CAR",38,413,1,"ARI",20,248,2,18,18,58
2019,3,2019-09-22 16:05:00,"NYG",32,384,2,"TB",31,499,1,1,1,63
2019,3,2019-09-22 16:25:00,"HOU",27,376,1,"LAC",20,366,1,7,7,47
2019,3,2019-09-22 16:25:00,"NO",33,265,1,"SEA",27,514,1,6,6,60
2019,3,2019-09-22 16:25:00,"PIT",20,239,2,"SF",24,436,5,-4,4,44
2019,3,2019-09-22 20:20:00,"LAR",20,344,3,"CLE",13,270,1,7,7,33
2019,3,2019-09-23 20:15:00,"CHI",31,298,1,"WAS",15,356,5,16,16,46
2019,4,2019-09-26 20:20:00,"PHI",34,336,0,"GB",27,491,2,7,7,61
2019,4,2019-09-29 13:00:00,"CAR",16,297,3,"HOU",10,264,2,6,6,26
2019,4,2019-09-29 13:00:00,"CLE",40,530,1,"BAL",25,395,3,15,15,65
2019,4,2019-09-29 13:00:00,"KC",34,438,3,"DET",30,447,2,4,4,64
2019,4,2019-09-29 13:00:00,"LAC",30,390,0,"MIA",10,233,1,20,20,40
2019,4,2019-09-29 13:00:00,"NE",16,224,1,"BUF",10,375,4,6,6,26
2019,4,2019-09-29 13:00:00,"LV",31,377,1,"IND",24,346,2,7,7,55
2019,4,2019-09-29 13:00:00,"TEN",24,365,0,"ATL",10,422,1,14,14,34
2019,4,2019-09-29 13:00:00,"WAS",3,176,4,"NYG",24,389,4,-21,21,27
2019,4,2019-09-29 16:05:00,"SEA",27,340,0,"ARI",10,321,1,17,17,37
2019,4,2019-09-29 16:05:00,"TB",55,464,1,"LAR",40,518,4,15,15,95
2019,4,2019-09-29 16:25:00,"JAC",26,455,0,"DEN",24,371,1,2,2,50
2019,4,2019-09-29 16:25:00,"MIN",6,222,2,"CHI",16,269,0,-10,10,22
2019,4,2019-09-29 20:20:00,"DAL",10,257,3,"NO",12,266,1,-2,2,22
2019,4,2019-09-30 20:15:00,"CIN",3,175,2,"PIT",27,326,1,-24,24,30
2019,5,2019-10-03 20:20:00,"LAR",29,477,2,"SEA",30,429,1,-1,1,59
2019,5,2019-10-06 13:00:00,"ARI",26,514,0,"CIN",23,370,0,3,3,49
2019,5,2019-10-06 13:00:00,"ATL",32,373,1,"HOU",53,592,1,-21,21,85
2019,5,2019-10-06 13:00:00,"BAL",26,277,3,"PIT",23,269,2,3,3,49
2019,5,2019-10-06 13:00:00,"BUF",14,313,1,"TEN",7,252,0,7,7,21
2019,5,2019-10-06 13:00:00,"CHI",21,236,2,"LV",24,398,2,-3,3,45
2019,5,2019-10-06 13:00:00,"JAC",27,507,3,"CAR",34,445,0,-7,7,61
2019,5,2019-10-06 13:00:00,"MIN",28,490,1,"NYG",10,211,1,18,18,38
2019,5,2019-10-06 13:00:00,"NE",33,442,1,"WAS",7,223,2,26,26,40
2019,5,2019-10-06 13:00:00,"NYJ",6,128,3,"PHI",31,265,1,-25,25,37
2019,5,2019-10-06 13:00:00,"TB",24,252,0,"NO",31,457,1,-7,7,55
2019,5,2019-10-06 16:05:00,"DEN",20,350,2,"LAC",13,246,3,7,7,33
2019,5,2019-10-06 16:25:00,"GB",34,335,0,"DAL",24,563,3,10,10,58
2019,5,2019-10-06 20:20:00,"IND",19,331,1,"KC",13,324,1,6,6,32
2019,5,2019-10-07 20:15:00,"CLE",3,180,4,"SF",31,446,0,-28,28,34
2019,6,2019-10-10 20:20:00,"NYG",14,213,4,"NE",35,427,2,-21,21,49
2019,6,2019-10-13 09:30:00,"CAR",37,268,1,"TB",26,407,7,11,11,63
2019,6,2019-10-13 13:00:00,"CIN",17,250,1,"BAL",23,497,1,-6,6,40
2019,6,2019-10-13 13:00:00,"HOU",31,472,3,"KC",24,309,2,7,7,55
2019,6,2019-10-13 13:00:00,"NO",13,326,0,"JAC",6,226,1,7,7,19
2019,6,2019-10-13 13:00:00,"PHI",20,400,3,"MIN",38,447,2,-18,18,58
2019,6,2019-10-13 13:00:00,"SEA",32,454,1,"CLE",28,406,4,4,4,60
2019,6,2019-10-13 13:00:00,"WAS",17,311,0,"MIA",16,271,2,1,1,33
2019,6,2019-10-13 16:05:00,"ATL",33,444,0,"ARI",34,442,0,-1,1,67
2019,6,2019-10-13 16:05:00,"SF",20,331,2,"LAR",7,157,1,13,13,27
2019,6,2019-10-13 16:25:00,"DAL",22,399,0,"NYJ",24,382,1,-2,2,46
2019,6,2019-10-13 16:25:00,"TEN",0,204,3,"DEN",16,270,1,-16,16,16
2019,6,2019-10-13 20:20:00,"PIT",24,256,1,"LAC",17,348,3,7,7,41
2019,6,2019-10-14 20:15:00,"DET",22,299,0,"GB",23,447,3,-1,1,45
2019,7,2019-10-17 20:20:00,"KC",30,271,0,"DEN",6,205,1,24,24,36
2019,7,2019-10-20 13:00:00,"ARI",27,245,0,"NYG",21,263,3,6,6,48
2019,7,2019-10-20 13:00:00,"HOU",23,391,2,"IND",30,383,1,-7,7,53
2019,7,2019-10-20 13:00:00,"JAC",27,460,0,"CIN",17,291,4,10,10,44
2019,7,2019-10-20 13:00:00,"LAR",37,381,0,"ATL",10,224,3,27,27,47
2019,7,2019-10-20 13:00:00,"MIA",21,381,2,"BUF",31,305,0,-10,10,52
2019,7,2019-10-20 13:00:00,"MIN",42,504,0,"DET",30,433,1,12,12,72
2019,7,2019-10-20 13:00:00,"LV",24,484,2,"GB",42,481,0,-18,18,66
2019,7,2019-10-20 13:00:00,"SF",9,283,1,"WAS",0,154,1,9,9,9
2019,7,2019-10-20 16:05:00,"LAC",20,365,1,"TEN",23,403,1,-3,3,43
2019,7,2019-10-20 16:25:00,"BAL",30,340,0,"SEA",16,347,2,14,14,46
2019,7,2019-10-20 16:25:00,"NO",36,424,0,"CHI",25,252,2,11,11,61
2019,7,2019-10-20 20:20:00,"PHI",10,283,4,"DAL",37,402,1,-27,27,47
2019,7,2019-10-21 20:15:00,"NE",33,323,1,"NYJ",0,154,6,33,33,33
2019,8,2019-10-24 20:20:00,"WAS",9,216,2,"MIN",19,434,1,-10,10,28
2019,8,2019-10-27 13:00:00,"ARI",9,237,0,"NO",31,510,1,-22,22,40
2019,8,2019-10-27 13:00:00,"CIN",10,401,0,"LAR",24,470,0,-14,14,34
2019,8,2019-10-27 13:00:00,"DEN",13,279,0,"IND",15,318,1,-2,2,28
2019,8,2019-10-27 13:00:00,"LAC",17,231,1,"CHI",16,388,2,1,1,33
2019,8,2019-10-27 13:00:00,"NYG",26,370,1,"DET",31,375,2,-5,5,57
2019,8,2019-10-27 13:00:00,"NYJ",15,213,3,"JAC",29,389,1,-14,14,44
2019,8,2019-10-27 13:00:00,"PHI",31,371,1,"BUF",13,253,1,18,18,44
2019,8,2019-10-27 13:00:00,"SEA",27,322,0,"ATL",20,510,3,7,7,47
2019,8,2019-10-27 13:00:00,"TB",23,389,4,"TEN",27,246,1,-4,4,50
2019,8,2019-10-27 16:05:00,"CAR",13,230,3,"SF",51,388,1,-38,38,64
2019,8,2019-10-27 16:25:00,"CLE",13,310,3,"NE",27,318,0,-14,14,40
2019,8,2019-10-27 16:25:00,"LV",24,378,0,"HOU",27,388,0,-3,3,51
2019,8,2019-10-27 20:20:00,"GB",31,374,0,"KC",24,337,1,7,7,55
2019,8,2019-10-28 20:15:00,"MIA",14,230,4,"PIT",27,394,1,-13,13,41
2019,9,2019-10-31 20:20:00,"SF",28,411,0,"ARI",25,357,0,3,3,53
2019,9,2019-11-03 09:30:00,"HOU",26,410,1,"JAC",3,356,4,23,23,29
2019,9,2019-11-03 13:00:00,"CHI",14,164,1,"PHI",22,373,0,-8,8,36
2019,9,2019-11-03 13:00:00,"IND",24,328,3,"PIT",26,273,2,-2,2,50
2019,9,2019-11-03 13:00:00,"MIN",23,308,0,"KC",26,377,1,-3,3,49
2019,9,2019-11-03 13:00:00,"NYJ",18,321,1,"MIA",26,316,0,-8,8,44
2019,9,2019-11-03 13:00:00,"TEN",20,431,3,"CAR",30,370,1,-10,10,50
2019,9,2019-11-03 13:00:00,"WAS",9,243,0,"BUF",24,268,0,-15,15,33
2019,9,2019-11-03 16:05:00,"DET",24,473,2,"LV",31,450,0,-7,7,55
2019,9,2019-11-03 16:05:00,"TB",34,418,1,"SEA",40,492,1,-6,6,74
2019,9,2019-11-03 16:25:00,"CLE",19,351,0,"DEN",24,302,1,-5,5,43
2019,9,2019-11-03 16:25:00,"GB",11,184,0,"LAC",26,442,0,-15,15,37
2019,9,2019-11-03 20:20:00,"NE",20,342,2,"BAL",37,372,2,-17,17,57
2019,9,2019-11-04 20:15:00,"DAL",37,429,2,"NYG",18,271,3,19,19,55
2019,10,2019-11-07 20:20:00,"LAC",24,315,3,"LV",26,278,0,-2,2,50
2019,10,2019-11-10 13:00:00,"ARI",27,417,2,"TB",30,457,3,-3,3,57
2019,10,2019-11-10 13:00:00,"ATL",26,317,1,"NO",9,310,0,17,17,35
2019,10,2019-11-10 13:00:00,"BAL",49,379,1,"CIN",13,307,3,36,36,62
2019,10,2019-11-10 13:00:00,"BUF",16,344,0,"CLE",19,368,0,-3,3,35
2019,10,2019-11-10 13:00:00,"DET",13,357,1,"CHI",20,226,0,-7,7,33
2019,10,2019-11-10 13:00:00,"KC",32,530,1,"TEN",35,371,1,-3,3,67
2019,10,2019-11-10 13:00:00,"NYG",27,281,2,"NYJ",34,294,0,-7,7,61
2019,10,2019-11-10 16:05:00,"MIA",16,229,2,"IND",12,300,3,4,4,28
2019,10,2019-11-10 16:25:00,"CAR",16,401,2,"GB",24,388,0,-8,8,40
2019,10,2019-11-10 16:25:00,"LAR",12,306,4,"PIT",17,273,2,-5,5,29
2019,10,2019-11-10 20:20:00,"MIN",28,364,0,"DAL",24,443,1,4,4,52
2019,10,2019-11-11 20:15:00,"SEA",27,336,4,"SF",24,302,3,3,3,51
2019,11,2019-11-14 20:20:00,"PIT",7,236,4,"CLE",21,293,0,-14,14,28
2019,11,2019-11-17 13:00:00,"ATL",29,349,0,"CAR",3,347,4,26,26,32
2019,11,2019-11-17 13:00:00,"BUF",37,424,0,"MIA",20,303,1,17,17,57
2019,11,2019-11-17 13:00:00,"DAL",35,509,1,"DET",27,312,0,8,8,62
2019,11,2019-11-17 13:00:00,"DEN",23,394,1,"MIN",27,321,2,-4,4,50
2019,11,2019-11-17 13:00:00,"HOU",7,232,2,"BAL",41,491,0,-34,34,48
2019,11,2019-11-17 13:00:00,"JAC",13,308,1,"IND",33,389,2,-20,20,46
2019,11,2019-11-17 13:00:00,"NO",34,328,0,"TB",17,334,4,17,17,51
2019,11,2019-11-17 13:00:00,"NYJ",34,400,2,"WAS",17,225,1,17,17,51
2019,11,2019-11-17 16:05:00,"ARI",26,266,2,"SF",36,442,2,-10,10,62
2019,11,2019-11-17 16:25:00,"CIN",10,246,2,"LV",17,386,2,-7,7,27
2019,11,2019-11-17 16:25:00,"NE",17,298,0,"PHI",10,255,1,7,7,27
2019,11,2019-11-17 20:20:00,"CHI",7,267,1,"LAR",17,283,2,-10,10,24
2019,11,2019-11-18 20:15:00,"KC",24,310,1,"LAC",17,438,4,7,7,41
2019,12,2019-11-21 20:20:00,"IND",17,296,0,"HOU",20,396,1,-3,3,37
2019,12,2019-11-24 13:00:00,"CAR",31,351,1,"NO",34,418,1,-3,3,65
2019,12,2019-11-24 13:00:00,"DEN",3,134,1,"BUF",20,424,1,-17,17,23
2019,12,2019-11-24 13:00:00,"DET",16,364,4,"WAS",19,230,2,-3,3,35
2019,12,2019-11-24 13:00:00,"MIA",24,284,2,"CLE",41,467,1,-17,17,65
2019,12,2019-11-24 13:00:00,"NYG",14,243,1,"CHI",19,335,2,-5,5,33
2019,12,2019-11-24 13:00:00,"LV",3,208,2,"NYJ",34,401,1,-31,31,37
2019,12,2019-11-24 13:00:00,"PIT",16,338,1,"CIN",10,244,2,6,6,26
2019,12,2019-11-24 13:00:00,"SEA",17,348,2,"PHI",9,344,5,8,8,26
2019,12,2019-11-24 13:00:00,"TB",35,446,2,"ATL",22,337,2,13,13,57
2019,12,2019-11-24 16:05:00,"JAC",20,369,1,"TEN",42,471,2,-22,22,62
2019,12,2019-11-24 16:25:00,"DAL",9,321,1,"NE",13,282,0,-4,4,22
2019,12,2019-11-24 20:20:00,"GB",8,198,1,"SF",37,339,0,-29,29,45
2019,12,2019-11-25 20:15:00,"BAL",45,480,0,"LAR",6,221,2,39,39,51
2019,13,2019-11-28 12:30:00,"CHI",24,419,1,"DET",20,364,1,4,4,44
2019,13,2019-11-28 16:30:00,"BUF",26,356,0,"DAL",15,426,2,11,11,41
2019,13,2019-11-28 20:20:00,"NO",26,279,0,"ATL",18,348,3,8,8,44
2019,13,2019-12-01 13:00:00,"CLE",13,279,2,"PIT",20,323,1,-7,7,33
2019,13,2019-12-01 13:00:00,"GB",31,322,0,"NYG",13,335,3,18,18,44
2019,13,2019-12-01 13:00:00,"NYJ",6,271,0,"CIN",22,277,0,-16,16,28
2019,13,2019-12-01 13:00:00,"PHI",31,386,1,"MIA",37,409,1,-6,6,68
2019,13,2019-12-01 13:00:00,"SF",17,331,1,"BAL",20,283,1,-3,3,37
2019,13,2019-12-01 13:00:00,"TB",28,315,1,"JAC",11,242,4,17,17,39
2019,13,2019-12-01 13:00:00,"TEN",31,292,2,"IND",17,391,3,14,14,48
2019,13,2019-12-01 13:00:00,"WAS",29,362,0,"CAR",21,278,2,8,8,50
2019,13,2019-12-01 16:05:00,"LAR",34,549,0,"ARI",7,198,1,27,27,41
2019,13,2019-12-01 16:25:00,"LAC",20,359,2,"DEN",23,218,1,-3,3,43
2019,13,2019-12-01 16:25:00,"LV",9,332,3,"KC",40,259,0,-31,31,49
2019,13,2019-12-01 20:20:00,"NE",22,448,1,"HOU",28,276,0,-6,6,50
2019,13,2019-12-02 20:15:00,"MIN",30,354,3,"SEA",37,444,2,-7,7,67
2019,14,2019-12-05 20:20:00,"DAL",24,408,0,"CHI",31,382,2,-7,7,55
2019,14,2019-12-08 13:00:00,"BAL",24,257,1,"BUF",17,209,1,7,7,41
2019,14,2019-12-08 13:00:00,"CAR",20,345,4,"ATL",40,461,0,-20,20,60
2019,14,2019-12-08 13:00:00,"CIN",19,451,1,"CLE",27,333,2,-8,8,46
2019,14,2019-12-08 13:00:00,"DEN",38,391,1,"HOU",24,414,3,14,14,62
2019,14,2019-12-08 13:00:00,"DET",7,231,2,"MIN",20,354,0,-13,13,27
2019,14,2019-12-08 13:00:00,"IND",35,309,1,"TB",38,542,4,-3,3,73
2019,14,2019-12-08 13:00:00,"MIA",21,362,1,"NYJ",22,374,1,-1,1,43
2019,14,2019-12-08 13:00:00,"SF",48,516,1,"NO",46,465,1,2,2,94
2019,14,2019-12-08 13:00:00,"WAS",15,262,1,"GB",20,341,1,-5,5,35
2019,14,2019-12-08 16:05:00,"LAC",45,525,0,"JAC",10,252,0,35,35,55
2019,14,2019-12-08 16:25:00,"KC",23,346,2,"NE",16,278,1,7,7,39
2019,14,2019-12-08 16:25:00,"PIT",23,275,2,"ARI",17,236,3,6,6,40
2019,14,2019-12-08 16:25:00,"TEN",42,552,1,"LV",21,355,1,21,21,63
2019,14,2019-12-08 20:20:00,"SEA",12,308,1,"LAR",28,455,2,-16,16,40
2019,14,2019-12-09 20:15:00,"NYG",17,255,0,"PHI",23,418,1,-6,6,40
2019,15,2019-12-12 20:20:00,"NYJ",21,310,2,"BAL",42,430,0,-21,21,63
2019,15,2019-12-15 13:00:00,"CHI",13,415,3,"GB",21,292,0,-8,8,34
2019,15,2019-12-15 13:00:00,"DEN",3,251,1,"KC",23,419,1,-20,20,26
2019,15,2019-12-15 13:00:00,"HOU",24,374,2,"TEN",21,432,1,3,3,45
2019,15,2019-12-15 13:00:00,"MIA",20,384,1,"NYG",36,412,3,-16,16,56
2019,15,2019-12-15 13:00:00,"NE",34,291,0,"CIN",13,315,5,21,21,47
2019,15,2019-12-15 13:00:00,"PHI",37,415,1,"WAS",27,352,1,10,10,64
2019,15,2019-12-15 13:00:00,"SEA",30,428,1,"CAR",24,414,3,6,6,54
2019,15,2019-12-15 13:00:00,"TB",38,495,1,"DET",17,295,3,21,21,55
2019,15,2019-12-15 16:05:00,"CLE",24,393,2,"ARI",38,445,1,-14,14,62
